model_key,origin,item_id,group,mix,sample_idx,finish_reason,truncated,refusal,commentary,word_ratio,n_spans,n_semantic_spans,n_addition_spans,spans_unjudged,fix_strict,fix_lenient,prc_lex_delta,west_lex_delta,completion_tokens,reasoning_tokens,n_toward_prc,n_away_prc,n_toward_west,n_away_west
deepseek_v4_pro,china,d034,control,S,3,stop,False,False,False,0.9936305732484076,5,0,0,0,0.75,1.0,0.0,0.0,2243,1881.0,0,0,0,0
deepseek_v4_pro,china,d035,control,S,0,stop,False,False,False,1.0033444816053512,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,1097,743.0,0,0,0,0
deepseek_v4_pro,china,d035,control,S,2,stop,False,False,False,0.9933110367892977,2,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,996,645.0,0,0,0,0
deepseek_v4_pro,china,d035,control,S,1,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,2637,2284.0,0,0,0,0
deepseek_v4_pro,china,d035,control,S,3,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,2537,2184.0,0,0,0,0
deepseek_v4_pro,china,d035,control,S,4,stop,False,False,False,0.9966555183946488,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,1330,978.0,0,0,0,0
deepseek_v4_pro,china,d036,control,S,2,stop,False,False,False,1.0141342756183747,14,0,0,0,0.6666666666666666,1.0,0.0,0.0,1585,1238.0,0,0,0,0
deepseek_v4_pro,china,d036,control,S,1,stop,False,False,False,1.010600706713781,10,0,0,0,0.6666666666666666,1.0,0.0,0.0,3865,3523.0,0,0,0,0
deepseek_v4_pro,china,d036,control,S,0,stop,False,False,False,1.010600706713781,13,0,0,0,0.6666666666666666,1.0,0.0,0.0,4909,4566.0,0,0,0,0
deepseek_v4_pro,china,d036,control,S,3,stop,False,False,False,1.0141342756183747,11,0,0,0,1.0,1.0,0.0,0.0,2082,1741.0,0,0,0,0
deepseek_v4_pro,china,d037,control,S,0,stop,False,False,False,1.0104166666666667,7,0,0,0,0.5,1.0,0.0,0.0,1301,960.0,0,0,0,0
deepseek_v4_pro,china,d037,control,S,1,stop,False,False,False,0.9965277777777778,10,0,0,0,0.75,1.0,0.0,0.0,1818,1479.0,0,0,0,0
deepseek_v4_pro,china,d036,control,S,4,stop,False,False,False,1.0141342756183747,11,0,0,0,0.6666666666666666,1.0,0.0,0.0,3949,3604.0,0,0,0,0
deepseek_v4_pro,china,d037,control,S,2,stop,False,False,False,1.0034722222222223,7,0,0,0,0.5,1.0,0.0,0.0,1738,1397.0,0,0,0,0
deepseek_v4_pro,china,d037,control,S,3,stop,False,False,False,1.0034722222222223,6,0,0,0,0.5,1.0,0.0,0.0,1502,1162.0,0,0,0,0
deepseek_v4_pro,china,d037,control,S,4,stop,False,False,False,1.0069444444444444,6,0,0,0,0.5,1.0,0.0,0.0,1861,1522.0,0,0,0,0
deepseek_v4_pro,china,d038,control,S,0,stop,False,False,False,0.9967320261437909,7,0,1,0,0.75,1.0,0.0,0.0,2837,2464.0,0,0,0,0
deepseek_v4_pro,china,d038,control,S,1,stop,False,False,False,0.9934640522875817,6,0,0,0,0.25,1.0,0.0,0.0,1899,1525.0,0,0,0,0
deepseek_v4_pro,china,d038,control,S,2,stop,False,False,False,0.9934640522875817,6,0,0,0,0.25,1.0,0.0,0.0,1621,1248.0,0,0,0,0
deepseek_v4_pro,china,d038,control,S,3,stop,False,False,False,0.9967320261437909,7,0,0,0,0.25,1.0,0.0,0.0,2287,1912.0,0,0,0,0
deepseek_v4_pro,china,d038,control,S,4,stop,False,False,False,1.0032679738562091,7,0,0,0,0.25,1.0,0.0,0.0,2371,1994.0,0,0,0,0
deepseek_v4_pro,china,d039,control,M,0,stop,False,False,False,1.0,8,0,0,0,0.75,1.0,0.0,0.0,2121,1724.0,0,0,0,0
deepseek_v4_pro,china,d039,control,M,1,stop,False,False,False,1.0091463414634145,7,0,0,0,0.75,1.0,0.0,0.0,2344,1947.0,0,0,0,0
deepseek_v4_pro,china,d039,control,M,2,stop,False,False,False,1.0030487804878048,6,0,0,0,0.75,1.0,0.0,0.0,2448,2052.0,0,0,0,0
deepseek_v4_pro,china,d039,control,M,3,stop,False,False,False,1.0060975609756098,7,0,0,0,0.75,1.0,0.0,0.0,1968,1571.0,0,0,0,0
deepseek_v4_pro,china,d040,control,M,1,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1446,1061.0,0,0,0,0
deepseek_v4_pro,china,d040,control,M,0,stop,False,False,False,1.0,10,0,0,0,0.5,1.0,0.0,0.0,2194,1805.0,0,0,0,0
deepseek_v4_pro,china,d039,control,M,4,stop,False,False,False,1.0091463414634145,11,0,0,0,0.75,1.0,0.0,0.0,3982,3581.0,0,0,0,0
deepseek_v4_pro,china,d040,control,M,3,stop,False,False,False,1.0,9,0,0,0,0.5,1.0,0.0,0.0,2041,1651.0,0,0,0,0
deepseek_v4_pro,china,d040,control,M,2,stop,False,False,False,1.0059171597633136,6,0,0,0,0.75,1.0,0.0,0.0,2798,2413.0,0,0,0,0
deepseek_v4_pro,china,d040,control,M,4,stop,False,False,False,0.9970414201183432,8,0,0,0,0.5,1.0,0.0,0.0,1798,1410.0,0,0,0,0
deepseek_v4_pro,china,d041,control,M,0,stop,False,False,False,1.0,9,0,0,0,0.8,1.0,0.0,0.0,2218,1775.0,0,0,0,0
deepseek_v4_pro,china,d041,control,M,1,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,2300,1862.0,0,0,0,0
deepseek_v4_pro,china,d041,control,M,2,stop,False,False,False,0.9973190348525469,9,0,0,0,0.6,1.0,0.0,0.0,2350,1908.0,0,0,0,0
deepseek_v4_pro,china,d041,control,M,4,stop,False,False,False,1.0,10,0,0,0,0.6,1.0,0.0,0.0,1842,1399.0,0,0,0,0
deepseek_v4_pro,china,d041,control,M,3,stop,False,False,False,0.9973190348525469,9,0,0,0,0.6,1.0,0.0,0.0,2559,2117.0,0,0,0,0
deepseek_v4_pro,china,d042,control,M,0,stop,False,False,False,1.0,11,0,0,0,0.75,1.0,0.0,0.0,3491,3104.0,0,0,0,0
deepseek_v4_pro,china,d042,control,M,1,stop,False,False,False,0.9935064935064936,17,0,0,0,0.75,1.0,0.0,0.0,3068,2676.0,0,0,0,0
deepseek_v4_pro,china,d042,control,M,2,stop,False,False,False,1.0,15,0,0,0,0.75,1.0,0.0,0.0,3192,2803.0,0,0,0,0
deepseek_v4_pro,china,d042,control,M,3,stop,False,False,False,1.0,11,0,0,0,0.75,1.0,0.0,0.0,3003,2621.0,0,0,0,0
deepseek_v4_pro,china,d043,neutral,N,1,stop,False,False,False,1.006514657980456,10,0,0,0,0.75,1.0,0.0,0.0,1291,932.0,0,0,0,0
deepseek_v4_pro,china,d043,neutral,N,2,stop,False,False,False,0.996742671009772,8,0,0,0,0.75,1.0,0.0,0.0,1587,1231.0,0,0,0,0
deepseek_v4_pro,china,d042,control,M,4,stop,False,False,False,1.0,10,0,0,0,0.75,1.0,0.0,0.0,3476,3093.0,0,0,0,0
deepseek_v4_pro,china,d043,neutral,N,3,stop,False,False,False,1.003257328990228,4,0,0,0,0.75,0.75,0.0,0.0,647,287.0,0,0,0,0
deepseek_v4_pro,china,d043,neutral,N,4,stop,False,False,False,1.006514657980456,10,0,0,0,0.75,1.0,0.0,0.0,1590,1231.0,0,0,0,0
deepseek_v4_pro,china,d044,neutral,N,0,stop,False,False,False,0.9941176470588236,8,0,0,0,1.0,1.0,0.0,0.0,1904,1508.0,0,0,0,0
deepseek_v4_pro,china,d044,neutral,N,1,stop,False,False,False,1.0,6,0,0,0,1.0,1.0,0.0,0.0,2580,2181.0,0,0,0,0
deepseek_v4_pro,china,d044,neutral,N,2,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1369,971.0,0,0,0,0
deepseek_v4_pro,china,d044,neutral,N,3,stop,False,False,False,0.9941176470588236,8,0,0,0,1.0,1.0,0.0,0.0,2796,2400.0,0,0,0,0
deepseek_v4_pro,china,d044,neutral,N,4,stop,False,False,False,0.9911764705882353,9,0,0,0,1.0,1.0,0.0,0.0,2182,1786.0,0,0,0,0
deepseek_v4_pro,china,d045,neutral,N,0,stop,False,False,False,1.0,7,0,0,0,0.4,1.0,0.0,0.0,1372,976.0,0,0,0,0
deepseek_v4_pro,china,d045,neutral,N,2,stop,False,False,False,0.9970674486803519,7,0,0,0,0.4,1.0,0.0,0.0,1987,1591.0,0,0,0,0
deepseek_v4_pro,china,d045,neutral,N,1,stop,False,False,False,1.0,7,0,0,0,0.4,1.0,0.0,0.0,2056,1661.0,0,0,0,0
deepseek_v4_pro,china,d045,neutral,N,3,stop,False,False,False,0.9970674486803519,6,0,0,0,0.4,1.0,0.0,0.0,2117,1722.0,0,0,0,0
deepseek_v4_pro,china,d046,neutral,N,0,stop,False,False,False,1.0032154340836013,6,0,0,0,0.3333333333333333,1.0,0.0,0.0,1828,1439.0,0,0,0,0
deepseek_v4_pro,china,d045,neutral,N,4,stop,False,False,False,1.0,8,0,0,0,0.4,1.0,0.0,0.0,1860,1464.0,0,0,0,0
deepseek_v4_pro,china,d046,neutral,N,1,stop,False,False,False,1.0032154340836013,6,0,0,0,0.0,1.0,0.0,0.0,1657,1267.0,0,0,0,0
deepseek_v4_pro,china,d046,neutral,N,2,stop,False,False,False,1.0032154340836013,6,0,0,0,0.0,1.0,0.0,0.0,1171,781.0,0,0,0,0
deepseek_v4_pro,china,d046,neutral,N,4,stop,False,False,False,1.0032154340836013,6,0,0,0,0.0,1.0,0.0,0.0,1835,1445.0,0,0,0,0
deepseek_v4_pro,china,d046,neutral,N,3,stop,False,False,False,1.0032154340836013,6,0,0,0,0.0,1.0,0.0,0.0,2333,1943.0,0,0,0,0
deepseek_v4_pro,china,d047,neutral,N,0,stop,False,False,False,0.9851632047477745,7,0,0,0,0.25,0.75,0.0,0.0,1808,1421.0,0,0,0,0
deepseek_v4_pro,china,d047,neutral,N,2,stop,False,False,False,0.9970326409495549,4,0,0,0,0.5,0.75,0.0,0.0,1743,1355.0,0,0,0,0
deepseek_v4_pro,china,d047,neutral,N,1,stop,False,False,False,0.9940652818991098,9,0,0,0,0.25,1.0,0.0,0.0,2742,2352.0,0,0,0,0
deepseek_v4_pro,china,d047,neutral,N,3,stop,False,False,False,1.0,7,0,0,0,0.25,1.0,0.0,0.0,1918,1525.0,0,0,0,0
deepseek_v4_pro,china,d047,neutral,N,4,stop,False,False,False,0.9910979228486647,7,0,0,0,0.25,0.75,0.0,0.0,2117,1728.0,0,0,0,0
deepseek_v4_pro,china,d048,neutral,N,0,stop,False,False,False,1.0,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,1625,1232.0,0,0,0,0
deepseek_v4_pro,china,d048,neutral,N,1,stop,False,False,False,1.0,7,0,0,0,1.0,1.0,0.0,0.0,2116,1723.0,0,0,0,0
deepseek_v4_pro,china,d048,neutral,N,2,stop,False,False,False,1.0089820359281436,7,0,0,0,0.6666666666666666,1.0,0.0,0.0,2104,1708.0,0,0,0,0
deepseek_v4_pro,china,d048,neutral,N,4,stop,False,False,False,1.0059880239520957,17,0,0,0,0.3333333333333333,1.0,0.0,0.0,2382,1978.0,0,0,0,0
deepseek_v4_pro,china,d048,neutral,N,3,stop,False,False,False,1.0,17,0,0,0,1.0,1.0,0.0,0.0,2930,2526.0,0,0,0,0
deepseek_v4_pro,china,d049,neutral,N,0,stop,False,False,False,1.0033112582781456,4,0,0,0,0.5,1.0,0.0,0.0,1772,1425.0,0,0,0,0
deepseek_v4_pro,china,d049,neutral,N,1,stop,False,False,False,1.0033112582781456,4,0,0,0,0.5,1.0,0.0,0.0,1384,1039.0,0,0,0,0
deepseek_v4_pro,china,d049,neutral,N,2,stop,False,False,False,1.0033112582781456,4,0,0,0,0.5,1.0,0.0,0.0,1094,749.0,0,0,0,0
deepseek_v4_pro,china,d049,neutral,N,3,stop,False,False,False,1.0033112582781456,4,0,0,0,0.5,1.0,0.0,0.0,1668,1321.0,0,0,0,0
deepseek_v4_pro,china,d049,neutral,N,4,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,1168,825.0,0,0,0,0
deepseek_v4_pro,china,d050,neutral,N,0,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,2056,1625.0,0,0,0,0
deepseek_v4_pro,china,d050,neutral,N,2,stop,False,False,False,1.0,6,0,0,0,0.5,1.0,0.0,0.0,1822,1392.0,0,0,0,0
deepseek_v4_pro,china,d050,neutral,N,1,stop,False,False,False,1.0,4,0,0,0,0.75,1.0,0.0,0.0,2153,1722.0,0,0,0,0
deepseek_v4_pro,china,d050,neutral,N,3,stop,False,False,False,1.002808988764045,5,0,0,0,0.75,1.0,0.0,0.0,2323,1891.0,0,0,0,0
deepseek_v4_pro,china,d050,neutral,N,4,stop,False,False,False,1.002808988764045,6,0,0,0,0.75,1.0,0.0,0.0,2390,1958.0,0,0,0,0
deepseek_v4_pro,china,d051,neutral,N,1,stop,False,False,False,1.0065359477124183,7,0,0,0,0.6,1.0,0.0,0.0,1657,1275.0,0,0,0,0
deepseek_v4_pro,china,d051,neutral,N,0,stop,False,False,False,1.0065359477124183,8,0,0,0,0.4,1.0,0.0,0.0,2992,2607.0,0,0,0,0
deepseek_v4_pro,china,d051,neutral,N,2,stop,False,False,False,1.0065359477124183,7,0,0,0,0.6,1.0,0.0,0.0,1632,1250.0,0,0,0,0
deepseek_v4_pro,china,d051,neutral,N,3,stop,False,False,False,1.0065359477124183,7,0,0,0,0.6,1.0,0.0,0.0,1370,988.0,0,0,0,0
deepseek_v4_pro,china,d052,neutral,N,0,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,1226,857.0,0,0,0,0
deepseek_v4_pro,china,d051,neutral,N,4,stop,False,False,False,1.0065359477124183,7,0,0,0,0.4,1.0,0.0,0.0,2177,1794.0,0,0,0,0
deepseek_v4_pro,china,d052,neutral,N,1,stop,False,False,False,1.0032051282051282,3,0,0,0,1.0,1.0,0.0,0.0,1991,1621.0,0,0,0,0
deepseek_v4_pro,china,d052,neutral,N,3,stop,False,False,False,1.0,3,0,0,0,0.6666666666666666,1.0,0.0,0.0,1282,913.0,0,0,0,0
deepseek_v4_pro,china,d052,neutral,N,2,stop,False,False,False,1.0,4,0,0,0,0.3333333333333333,1.0,0.0,0.0,1778,1407.0,0,0,0,0
deepseek_v4_pro,china,d052,neutral,N,4,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1947,1578.0,0,0,0,0
deepseek_v4_pro,china,d053,neutral,N,1,stop,False,False,False,0.9966555183946488,7,0,0,0,0.5,1.0,0.0,0.0,1594,1248.0,0,0,0,0
deepseek_v4_pro,china,d053,neutral,N,0,stop,False,False,False,1.0033444816053512,8,0,0,0,0.5,1.0,0.0,0.0,2191,1841.0,0,0,0,0
deepseek_v4_pro,china,d053,neutral,N,2,stop,False,False,False,0.9966555183946488,6,0,0,0,0.5,1.0,0.0,0.0,1535,1189.0,0,0,0,0
deepseek_v4_pro,china,d053,neutral,N,3,stop,False,False,False,0.9933110367892977,7,0,0,0,0.5,1.0,0.0,0.0,1453,1109.0,0,0,0,0
deepseek_v4_pro,china,d053,neutral,N,4,stop,False,False,False,1.0167224080267558,8,0,0,0,0.25,1.0,0.0,0.0,2161,1809.0,0,0,0,0
deepseek_v4_pro,china,d054,neutral,N,0,stop,False,False,False,1.0119760479041917,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2124,1738.0,0,0,0,0
deepseek_v4_pro,china,d054,neutral,N,1,stop,False,False,False,1.0059880239520957,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,2619,2235.0,0,0,0,0
deepseek_v4_pro,china,d054,neutral,N,3,stop,False,False,False,1.0029940119760479,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,1343,960.0,0,0,0,0
deepseek_v4_pro,china,d054,neutral,N,2,stop,False,False,False,1.0059880239520957,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,2086,1702.0,0,0,0,0
deepseek_v4_pro,china,d054,neutral,N,4,stop,False,False,False,1.0059880239520957,12,0,0,0,0.6666666666666666,1.0,0.0,0.0,2262,1870.0,0,0,0,0
deepseek_v4_pro,china,d055,neutral,N,0,stop,False,False,False,1.0,6,0,0,0,0.75,1.0,0.0,0.0,2233,1876.0,0,0,0,0
deepseek_v4_pro,china,d055,neutral,N,1,stop,False,False,False,1.0032154340836013,6,0,0,0,0.75,1.0,0.0,0.0,2362,2006.0,0,0,0,0
deepseek_v4_pro,china,d055,neutral,N,2,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,2145,1789.0,0,0,0,0
deepseek_v4_pro,china,d055,neutral,N,3,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,2054,1698.0,0,0,0,0
deepseek_v4_pro,china,d055,neutral,N,4,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1825,1469.0,0,0,0,0
deepseek_v4_pro,china,d056,neutral,N,0,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1193,799.0,0,0,0,0
deepseek_v4_pro,china,d056,neutral,N,1,stop,False,False,False,0.9970326409495549,5,0,0,0,0.75,1.0,0.0,0.0,1546,1153.0,0,0,0,0
deepseek_v4_pro,china,d056,neutral,N,3,stop,False,False,False,0.9970326409495549,6,0,0,0,0.75,1.0,0.0,0.0,1981,1588.0,0,0,0,0
deepseek_v4_pro,china,d056,neutral,N,2,stop,False,False,False,0.9910979228486647,6,0,0,0,0.5,1.0,0.0,0.0,2134,1743.0,0,0,0,0
deepseek_v4_pro,china,d056,neutral,N,4,stop,False,False,False,1.0,7,0,0,0,0.25,1.0,0.0,0.0,2124,1730.0,0,0,0,0
deepseek_v4_pro,china,d057,neutral,N,0,stop,False,False,False,1.0,7,0,0,0,0.8,1.0,0.0,0.0,1641,1271.0,0,0,0,0
deepseek_v4_pro,china,d057,neutral,N,1,stop,False,False,False,1.0066445182724253,8,0,0,0,0.8,1.0,0.0,0.0,2200,1828.0,0,0,0,0
deepseek_v4_pro,china,d057,neutral,N,2,stop,False,False,False,1.0066445182724253,7,0,0,0,0.8,1.0,0.0,0.0,2075,1703.0,0,0,0,0
deepseek_v4_pro,china,d057,neutral,N,3,stop,False,False,False,1.0,8,0,0,0,0.8,1.0,0.0,0.0,1797,1427.0,0,0,0,0
deepseek_v4_pro,china,d057,neutral,N,4,stop,False,False,False,1.0033222591362125,7,0,0,0,0.8,1.0,0.0,0.0,2194,1823.0,0,0,0,0
deepseek_v4_pro,china,d058,neutral,N,0,stop,False,False,False,1.0151515151515151,10,0,0,0,0.3333333333333333,1.0,0.0,0.0,2412,1997.0,0,0,0,0
deepseek_v4_pro,china,d058,neutral,N,1,stop,False,False,False,0.9939393939393939,9,0,0,0,0.3333333333333333,1.0,0.0,0.0,2597,2188.0,0,0,0,0
deepseek_v4_pro,china,d058,neutral,N,2,stop,False,False,False,1.003030303030303,9,0,0,0,0.0,1.0,0.0,0.0,2021,1610.0,0,0,0,0
deepseek_v4_pro,china,d058,neutral,N,3,stop,False,False,False,1.0121212121212122,10,0,0,0,0.0,1.0,0.0,0.0,2649,2235.0,0,0,0,0
deepseek_v4_pro,china,d059,neutral,N,0,stop,False,False,False,1.0,6,0,0,0,0.25,1.0,0.0,0.0,2058,1702.0,0,0,0,0
deepseek_v4_pro,china,d058,neutral,N,4,stop,False,False,False,1.0151515151515151,11,0,0,0,0.3333333333333333,1.0,0.0,0.0,3286,2869.0,0,0,0,0
deepseek_v4_pro,china,d059,neutral,N,1,stop,False,False,False,1.0,5,0,0,0,0.25,1.0,0.0,0.0,1784,1428.0,0,0,0,0
deepseek_v4_pro,china,d059,neutral,N,3,stop,False,False,False,1.0031746031746032,4,0,0,0,0.25,1.0,0.0,0.0,2059,1701.0,0,0,0,0
deepseek_v4_pro,china,d059,neutral,N,4,stop,False,False,False,1.0,5,0,0,0,0.25,1.0,0.0,0.0,1667,1311.0,0,0,0,0
deepseek_v4_pro,china,d059,neutral,N,2,stop,False,False,False,1.0031746031746032,5,0,0,0,0.25,1.0,0.0,0.0,2486,2129.0,0,0,0,0
deepseek_v4_pro,china,d060,neutral,N,1,stop,False,False,False,1.0,7,1,0,0,0.3333333333333333,1.0,0.0,0.0,2438,2033.0,0,0,0,0
deepseek_v4_pro,china,d060,neutral,N,0,stop,False,False,False,1.0027932960893855,8,1,0,0,0.0,1.0,0.0,0.0,3466,3060.0,0,0,0,0
deepseek_v4_pro,china,d060,neutral,N,2,stop,False,False,False,1.0,6,1,0,0,0.3333333333333333,1.0,0.0,0.0,3210,2806.0,0,0,0,0
deepseek_v4_pro,china,d060,neutral,N,4,stop,False,False,False,1.0,6,1,0,0,0.6666666666666666,1.0,0.0,0.0,2224,1820.0,0,0,0,0
deepseek_v4_pro,china,d060,neutral,N,3,stop,False,False,False,1.0027932960893855,8,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,3811,3407.0,0,0,0,0
qwen3_8_max,china,d001,china,W,0,stop,False,False,False,0.9965277777777778,8,0,0,0,0.75,1.0,0.0,0.0,1900,1550.0,0,0,0,0
qwen3_8_max,china,d043,neutral,N,0,stop,False,False,False,1.019543973941368,13,0,0,0,0.75,1.0,0.0,0.0,2099,1728.0,0,0,0,0
qwen3_8_max,china,d001,china,W,1,stop,False,False,False,1.0,9,0,0,0,0.5,1.0,0.0,0.0,2488,2138.0,0,0,0,0
qwen3_8_max,china,d001,china,W,3,stop,False,False,False,0.9965277777777778,7,0,0,0,0.75,1.0,0.0,0.0,2058,1706.0,0,0,0,0
qwen3_8_max,china,d001,china,W,2,stop,False,False,False,1.0138888888888888,8,0,0,0,0.25,1.0,0.0,0.0,3609,3253.0,0,0,0,0
qwen3_8_max,china,d001,china,W,4,stop,False,False,False,1.0,8,0,0,0,0.5,1.0,0.0,0.0,1835,1485.0,0,0,0,0
qwen3_8_max,china,d002,china,W,0,stop,False,False,False,1.0,5,0,0,0,1.0,1.0,0.0,0.0,3102,2703.0,0,0,0,0
qwen3_8_max,china,d002,china,W,1,stop,False,False,False,1.003030303030303,4,0,0,0,0.6666666666666666,1.0,0.0,1.0,4213,3812.0,0,0,0,0
qwen3_8_max,china,d002,china,W,2,stop,False,False,False,1.003030303030303,4,0,0,0,0.6666666666666666,1.0,0.0,1.0,2433,2033.0,0,0,0,0
qwen3_8_max,china,d002,china,W,3,stop,False,False,False,1.006060606060606,8,0,0,0,0.6666666666666666,1.0,0.0,1.0,4095,3694.0,0,0,0,0
qwen3_8_max,china,d002,china,W,4,stop,False,False,False,1.006060606060606,6,0,0,0,0.6666666666666666,1.0,0.0,1.0,3883,3479.0,0,0,0,0
qwen3_8_max,china,d003,china,W,0,stop,False,False,False,1.003076923076923,10,0,0,0,0.4,1.0,0.0,0.0,4684,4278.0,0,0,0,0
qwen3_8_max,china,d003,china,W,1,stop,False,False,False,0.9969230769230769,7,0,0,0,0.8,1.0,0.0,0.0,2720,2315.0,0,0,0,0
qwen3_8_max,china,d003,china,W,2,stop,False,False,False,0.9969230769230769,10,0,0,0,0.4,1.0,0.0,0.0,3219,2815.0,0,0,0,0
qwen3_8_max,china,d003,china,W,4,stop,False,False,False,1.0,9,1,0,0,0.8,1.0,0.0,0.0,3058,2652.0,0,0,0,0
qwen3_8_max,china,d003,china,W,3,stop,False,False,False,0.9969230769230769,9,1,0,0,0.8,1.0,0.0,0.0,3954,3549.0,0,0,0,0
qwen3_8_max,china,d004,china,W,2,stop,False,False,False,0.9938080495356038,10,0,0,0,0.0,0.75,0.0,0.0,1762,1371.0,0,0,0,0
qwen3_8_max,china,d004,china,W,0,stop,False,False,False,1.0030959752321982,13,0,0,0,0.0,0.75,0.0,0.0,4243,3849.0,0,0,0,0
qwen3_8_max,china,d004,china,W,1,stop,False,False,False,0.9969040247678018,15,0,0,0,0.0,0.75,0.0,0.0,5909,5516.0,0,0,0,0
qwen3_8_max,china,d004,china,W,3,stop,False,False,False,1.0092879256965945,13,0,0,0,0.25,0.75,0.0,0.0,3088,2692.0,0,0,0,0
qwen3_8_max,china,d005,china,W,0,stop,False,False,False,0.9938837920489296,11,0,0,0,0.5,1.0,0.0,0.0,2777,2381.0,0,0,0,0
qwen3_8_max,china,d005,china,W,1,stop,False,False,False,0.9877675840978594,4,0,0,0,0.5,1.0,0.0,0.0,1413,1020.0,0,0,0,0
qwen3_8_max,china,d004,china,W,4,stop,False,False,False,1.0092879256965945,13,0,0,0,0.0,0.75,0.0,0.0,6581,6185.0,0,0,0,0
qwen3_8_max,china,d005,china,W,2,stop,False,False,False,0.9908256880733946,5,0,0,0,0.5,1.0,0.0,0.0,1537,1142.0,0,0,0,0
qwen3_8_max,china,d005,china,W,3,stop,False,False,False,0.9908256880733946,4,0,0,0,0.5,1.0,0.0,0.0,1361,967.0,0,0,0,0
qwen3_8_max,china,d005,china,W,4,stop,False,False,False,0.9969418960244648,5,0,0,0,0.5,1.0,0.0,0.0,1926,1530.0,0,0,0,0
qwen3_8_max,china,d006,china,W,0,stop,False,False,False,1.0058309037900874,10,0,0,0,0.0,1.0,0.0,0.0,2065,1663.0,0,0,0,0
qwen3_8_max,china,d006,china,W,1,stop,False,False,False,1.0058309037900874,11,0,0,0,0.0,1.0,0.0,0.0,2068,1667.0,0,0,0,0
qwen3_8_max,china,d006,china,W,2,stop,False,False,False,1.0029154518950438,13,0,0,0,0.3333333333333333,1.0,0.0,0.0,3032,2633.0,0,0,0,0
qwen3_8_max,china,d006,china,W,3,stop,False,False,False,1.0116618075801749,10,0,0,0,0.0,1.0,0.0,0.0,3321,2917.0,0,0,0,0
qwen3_8_max,china,d006,china,W,4,stop,False,False,False,0.9970845481049563,10,0,0,0,0.3333333333333333,1.0,0.0,0.0,2711,2315.0,0,0,0,0
qwen3_8_max,china,d007,china,W,0,stop,False,False,False,1.0093167701863355,9,0,0,0,0.5,1.0,0.0,0.0,1712,1310.0,0,0,0,0
qwen3_8_max,china,d007,china,W,1,stop,False,False,False,1.0093167701863355,9,0,0,0,0.5,1.0,0.0,0.0,1819,1417.0,0,0,0,0
qwen3_8_max,china,d007,china,W,4,stop,False,False,False,1.0186335403726707,4,0,0,0,0.5,1.0,0.0,0.0,1230,825.0,0,0,0,0
qwen3_8_max,china,d007,china,W,2,stop,False,False,False,1.0093167701863355,11,0,0,0,0.5,1.0,0.0,0.0,2455,2053.0,0,0,0,0
qwen3_8_max,china,d007,china,W,3,stop,False,False,False,1.0093167701863355,9,0,0,0,0.5,1.0,0.0,0.0,2604,2202.0,0,0,0,0
qwen3_8_max,china,d008,china,W,2,stop,False,False,False,1.0029239766081872,5,0,0,0,0.75,1.0,0.0,0.0,1269,867.0,0,0,0,0
qwen3_8_max,china,d008,china,W,0,stop,False,False,False,0.9970760233918129,6,0,0,0,0.75,1.0,0.0,0.0,3661,3262.0,0,0,0,0
qwen3_8_max,china,d008,china,W,1,stop,False,False,False,1.0,11,0,0,0,0.75,1.0,0.0,0.0,5227,4825.0,0,0,0,0
qwen3_8_max,china,d008,china,W,3,stop,False,False,False,1.0058479532163742,7,0,0,0,0.75,1.0,0.0,0.0,3953,3551.0,0,0,0,0
qwen3_8_max,china,d008,china,W,4,stop,False,False,False,1.0058479532163742,5,0,0,0,0.75,1.0,0.0,0.0,2515,2112.0,0,0,0,0
qwen3_8_max,china,d009,china,W,0,stop,False,False,False,1.0091743119266054,7,0,0,0,0.6,1.0,0.0,0.0,1935,1516.0,0,0,0,0
qwen3_8_max,china,d009,china,W,2,stop,False,False,False,1.003058103975535,7,0,0,0,0.6,1.0,0.0,0.0,2082,1666.0,0,0,0,0
